ID,PredictedProb
0,0.395144927536
1,0.835273862704
2,0.867280701754
7,0.530833333333
10,0.784927536232
11,0.577561353713
13,0.938756410256
14,0.590245914458
15,0.947460992908
16,0.837251936042
17,0.745864509029
18,0.781666666667
19,0.905833333333
20,0.805350984764
25,0.953333333333
26,0.789729885057
29,0.734407010881
38,0.950730706076
41,0.925327380952
44,0.617185805423
45,0.338333333333
47,0.733944444444
48,0.657824675325
49,0.927774520243
50,0.745711689262
53,0.41033105498
56,0.482955555655
59,0.834800857843
60,0.690833333333
64,0.777107918145
65,0.975
66,0.770887929675
68,0.870943223443
69,0.758066494888
70,0.930833333333
71,0.722519134958
72,0.602983002276
76,0.845
80,0.770676482394
82,0.6975
83,0.91
85,0.909613115036
86,0.830681818182
87,0.754931058421
89,0.809195992428
97,0.768936533704
99,0.665960109252
101,0.82467884786
102,0.18675
103,0.634485557786
104,0.492936549994
106,0.9425
107,0.6375
109,0.934404761905
111,0.475813151851
113,0.858349987862
114,0.572307093111
118,0.920416666667
119,0.636138938237
120,0.8825
123,0.711263825735
128,0.2675
129,0.806666666667
131,0.8975
133,0.656277384811
134,0.724166666667
136,0.959166666667
137,0.704808986066
139,0.825657618391
140,0.900833333333
142,0.748936747568
144,0.685416666667
146,0.88599169644
147,0.683942875576
148,0.927618863826
150,0.303
151,0.225833333333
152,0.963333333333
155,0.99
158,0.86100521183
159,0.597878771943
160,0.965833333333
161,0.671021422605
165,0.957083333333
166,0.427619760099
170,0.880833333333
171,0.761305128205
174,0.747019346816
175,0.743773809524
179,0.759938317639
180,0.922722695035
181,0.913995859213
184,0.70216590202
185,0.460151692518
187,0.802967153114
188,0.796666666667
190,0.834895329024
191,0.755381572282
192,0.691892851134
193,0.883369462025
196,0.932883333333
197,0.596586812743
198,0.66051738668
205,0.187083333333
211,0.885833333333
213,0.741908216685
214,0.87762952442
217,0.593832830536
218,0.860658193525
221,0.640540550885
222,0.541383506585
225,0.792916666667
229,0.746091954023
236,0.654511691693
237,0.943902438582
238,0.77201754386
239,0.985
242,0.754770540408
245,0.836246927562
246,0.825705913998
247,0.952719298246
248,0.976666666667
254,0.88608766319
255,0.493808773828
257,0.9375
259,0.759655074395
264,0.84920674427
270,0.706673466027
272,0.903333333333
274,0.488784710087
275,0.580393648019
278,0.79969431778
280,0.320833333333
281,0.1875
282,0.299351851852
283,0.777098484848
284,0.95
286,0.900918280264
287,0.945962593028
288,0.9225
289,0.837414542872
290,0.500833333333
291,0.615863095238
294,0.629166666667
295,0.376645465392
297,0.617499937886
299,0.663137340302
305,0.8375
307,0.517466678838
308,0.862132866406
313,0.69553030303
314,0.665221696418
315,0.845528357657
316,0.975
317,0.80647200495
319,0.631916410565
322,0.781878135074
323,0.805
324,0.906379846569
326,0.851060875512
327,0.850238095238
329,0.963333333333
330,0.11
331,0.396092176583
336,0.303371212121
337,0.476721073157
338,0.827745228468
340,0.935406698565
345,0.362528714835
347,0.912333333333
348,0.8175
350,0.985
352,0.812844866486
356,0.937181879379
357,0.8625
358,0.968010029299
359,0.718107829183
361,0.772116755134
363,0.429758241758
364,0.805833333333
368,0.851538793103
376,0.979666666667
378,0.691162576149
382,0.716916468606
384,0.51
385,0.90662035914
388,0.1095
389,0.966666666667
391,0.639333333333
392,0.72470144846
395,0.871666666667
396,0.835833333333
397,0.746422767318
399,0.772175925926
404,0.933333333333
407,0.35304048031
409,0.872930308358
410,0.759674713584
413,0.846464033003
414,0.427613636364
416,0.703107718414
418,0.786194324024
419,0.709276085434
420,0.856666666667
422,0.922772683972
423,0.811337179057
427,0.684381795207
429,0.989166666667
430,0.569031621358
431,0.804425838579
432,0.688732804233
433,0.849166666667
434,0.0904166666667
436,0.721249418529
437,0.890256650607
451,0.795107023411
452,0.671170380496
454,0.68850062367
457,0.889257231924
458,0.839166666667
460,0.545105606974
461,0.945555821372
462,0.718789136641
463,0.826150772426
465,0.96
467,0.8575
473,0.854047619048
474,0.935833333333
480,0.159722222222
481,0.762083333333
483,0.903410341101
484,0.62891025641
485,0.560702974132
487,0.954166666667
490,0.986666666667
491,0.868333333333
492,0.631559500422
496,0.824287634409
497,0.702646011396
498,0.730826202273
